,price,bedrooms,bathrooms,sqft_living,floors,sqft_above,sqft_basement,yr_built
1588,685000.0,3.0,1.75,1940,1.0,1440,500,1960
1589,210000.0,3.0,1.75,1590,2.0,1590,0,1986
1590,650880.0,3.0,2.5,2930,2.0,2930,0,2008
1591,350000.0,4.0,2.5,2040,2.0,2040,0,2011
1592,305000.0,2.0,2.25,1000,3.0,1000,0,2006
1593,645000.0,3.0,3.25,1730,2.0,1320,410,2008
1594,385000.0,3.0,1.0,1220,1.0,1220,0,1901
1595,860000.0,3.0,2.25,3060,2.0,3060,0,1983
1596,395000.0,4.0,2.5,2910,2.0,2910,0,2002
1597,260000.0,3.0,1.75,1050,1.0,1050,0,1980
1598,196440.0,3.0,2.0,1560,1.0,1560,0,1992
1599,425000.0,3.0,1.75,1680,1.0,840,840,1900
1601,369000.0,3.0,2.0,1550,1.0,1150,400,1959
1603,349900.0,3.0,2.5,2200,2.0,2200,0,1990
1604,650000.0,2.0,2.5,1740,2.0,1210,530,1994
1605,299950.0,3.0,1.0,1210,1.0,1210,0,1955
1606,625000.0,4.0,3.25,4240,2.0,3550,690,1989
1607,190000.0,3.0,2.25,1590,1.0,1090,500,1978
1609,659000.0,4.0,2.5,3190,1.0,2210,980,1946
1610,490000.0,3.0,1.75,1920,1.0,960,960,1947
1611,415000.0,2.0,1.75,1340,1.0,1340,0,2004
1612,750000.0,3.0,1.75,1700,1.0,1460,240,1947
1613,700000.0,4.0,2.5,2310,1.5,1490,820,1927
1614,425000.0,3.0,1.75,1510,1.0,1240,270,1989
1615,642000.0,3.0,2.5,2670,1.0,2670,0,1987
1616,655000.0,4.0,2.25,2060,1.0,1440,620,1983
1617,1365000.0,3.0,2.5,2090,1.5,2090,0,1928
1618,458000.0,5.0,2.5,3090,1.0,2990,100,1957
1619,330000.0,2.0,2.5,1240,2.0,1240,0,2007
1620,384950.0,3.0,2.5,1860,2.0,1860,0,2000
1621,560000.0,3.0,1.5,2000,1.0,2000,0,1953
1622,950000.0,4.0,1.75,2500,1.0,1500,1000,1970
1623,465000.0,4.0,2.25,1820,1.0,1340,480,1977
1624,425000.0,3.0,2.25,1820,1.0,1260,560,1974
1625,315000.0,3.0,2.0,1060,1.0,1060,0,1981
1626,530000.0,3.0,2.5,1950,2.0,1950,0,1988
1627,399000.0,2.0,1.0,940,1.0,940,0,1911
1628,168000.0,2.0,1.5,1220,1.5,1220,0,1976
1630,374000.0,3.0,1.0,1200,1.0,1200,0,1971
1631,740000.0,5.0,3.75,3990,2.0,3090,900,1937
1632,280000.0,2.0,1.0,1880,1.0,940,940,1919
1633,322000.0,4.0,2.5,2280,2.0,2280,0,1994
1634,459900.0,3.0,1.75,2580,1.0,1290,1290,1951
1635,750000.0,4.0,2.75,2600,1.0,1560,1040,1976
1636,1256500.0,4.0,2.5,3150,2.0,3150,0,1966
1638,427000.0,5.0,2.75,2220,1.0,1230,990,1973
1639,800000.0,2.0,2.25,1730,2.0,1730,0,1947
1640,735000.0,4.0,3.0,2840,1.5,2060,780,1931
1641,642000.0,4.0,2.5,2560,2.0,2560,0,1992
1642,240000.0,3.0,2.0,1330,1.0,630,700,1900
1643,645500.0,2.0,1.0,1890,1.5,1890,0,1909
1645,475000.0,2.0,2.0,1540,2.0,1540,0,1983
1646,568000.0,4.0,2.0,2340,1.0,1170,1170,1966
1647,325000.0,3.0,1.75,2180,1.0,1090,1090,1961
1648,825500.0,3.0,2.5,2780,2.0,2780,0,2009
1649,499431.0,4.0,2.75,2620,2.0,2620,0,2013
1650,919204.0,4.0,3.5,3760,2.0,2860,900,2014
1651,545000.0,4.0,2.5,2720,2.0,2720,0,2012
1652,660000.0,3.0,2.25,2675,2.0,2675,0,1984
1653,538888.0,5.0,2.75,2080,2.0,2080,0,1987
1654,693000.0,3.0,2.5,2460,2.0,2460,0,1996
1655,289950.0,3.0,2.5,1960,2.0,1960,0,2004
1656,587000.0,4.0,2.5,2550,2.0,2550,0,1992
1657,615000.0,3.0,2.25,1760,3.0,1760,0,2014
1658,459000.0,3.0,1.75,1620,1.0,1090,530,1974
1659,243000.0,3.0,1.75,1790,1.0,1040,750,1960
1661,660000.0,4.0,1.75,2780,2.0,2780,0,1978
1663,250000.0,1.0,1.0,750,1.0,750,0,1918
1664,315000.0,3.0,1.0,960,1.0,960,0,1952
1665,404000.0,3.0,1.5,2030,1.0,1330,700,1963
1666,559900.0,3.0,2.75,2930,1.0,1860,1070,2004
1667,285000.0,2.0,2.5,1380,2.0,1140,240,2011
1668,500000.0,3.0,2.0,1720,1.0,960,760,1941
1669,380000.0,2.0,1.0,1210,1.0,1060,150,1950
1670,469000.0,3.0,1.0,950,1.5,950,0,1948
1671,405000.0,2.0,1.75,1710,2.0,1330,380,1920
1672,439900.0,2.0,2.0,1410,1.5,1410,0,1909
1673,525000.0,4.0,2.5,2910,2.0,2910,0,2006
1674,580000.0,4.0,2.5,2220,2.0,2220,0,1988
1675,1250000.0,5.0,3.25,3160,2.0,3160,0,1972
1676,275000.0,3.0,2.0,1380,1.0,1380,0,2008
1677,629000.0,3.0,2.0,1760,1.0,960,800,1920
1678,395000.0,1.0,1.0,730,1.0,730,0,1911
1679,965000.0,4.0,2.5,2460,2.0,1620,840,1938
1680,820000.0,3.0,1.75,2160,1.0,1390,770,1960
1681,661000.0,4.0,2.25,1990,1.5,1420,570,1932
1682,789000.0,3.0,3.0,3740,2.0,3740,0,1991
1683,668500.0,4.0,2.5,2710,2.0,2710,0,1999
1684,350000.0,3.0,2.5,2680,2.0,2680,0,1990
1685,250000.0,4.0,2.0,1850,1.0,1540,310,1978
1686,725995.0,4.0,2.5,3190,2.0,3190,0,2001
1687,1000000.0,3.0,2.5,2730,2.0,2730,0,1998
1688,686000.0,3.0,1.5,1840,2.0,1840,0,1961
1689,665000.0,4.0,2.5,2720,2.0,2720,0,1987
1691,653000.0,3.0,2.5,2290,2.0,2290,0,2006
1692,430000.0,2.0,1.0,990,1.0,990,0,1947
1693,305000.0,2.0,1.5,1140,2.0,1140,0,1988
1694,809000.0,4.0,1.5,1840,2.0,1840,0,1917
1695,440150.0,2.0,1.0,1110,1.0,1000,110,1947
1696,615000.0,4.0,2.5,2150,2.0,2150,0,1985
1697,1035000.0,3.0,2.5,2230,2.0,2230,0,2003
1698,455000.0,2.0,1.0,1170,1.0,970,200,1941
1699,635000.0,3.0,2.5,1960,1.0,980,980,1940
1700,675000.0,3.0,2.25,2610,2.0,2610,0,1988
1701,316000.0,3.0,2.25,2130,1.0,1570,560,1987
1702,955000.0,3.0,2.25,3020,2.0,2720,300,1969
1703,985000.0,3.0,1.75,1670,2.0,1670,0,1912
1704,465500.0,3.0,1.75,1890,1.0,1290,600,1965
1705,305000.0,3.0,1.0,950,1.0,950,0,1950
1706,645000.0,4.0,2.5,2430,1.0,1670,760,1963
1707,730000.0,4.0,2.0,2360,1.0,1260,1100,1939
1708,366000.0,3.0,1.75,1510,1.0,1510,0,1967
1709,290000.0,3.0,2.5,2080,2.0,2080,0,2002
1710,472500.0,3.0,2.0,1750,1.0,1490,260,1982
1711,550000.0,3.0,2.0,1810,1.5,1810,0,1925
1712,410000.0,4.0,1.75,1790,1.0,1490,300,1969
1713,440000.0,4.0,2.75,2340,1.0,1720,620,1967
1714,535000.0,3.0,2.5,1690,2.0,1690,0,1984
1715,300000.0,4.0,2.5,2070,2.0,2070,0,2003
1716,432500.0,3.0,2.5,2240,2.0,2240,0,2002
1718,492000.0,3.0,1.75,2770,1.0,1580,1190,1978
1719,199950.0,3.0,1.0,1010,1.0,1010,0,1969
1720,439800.0,3.0,1.5,1120,1.0,1120,0,1956
1721,320000.0,5.0,2.5,3020,1.0,1510,1510,1978
1723,345000.0,3.0,1.75,1990,1.0,1320,670,1963
1724,274950.0,3.0,1.0,1450,1.0,1050,400,1958
1725,270000.0,4.0,2.5,1920,2.0,1920,0,1998
1726,342000.0,2.0,2.5,1175,2.0,740,435,2005
1727,327000.0,3.0,1.5,1320,1.0,1320,0,1970
1729,455000.0,2.0,1.0,1140,1.0,850,290,1947
1730,540000.0,4.0,1.75,1720,1.5,1460,260,1925
1731,411000.0,4.0,2.75,2150,1.0,1240,910,1976
1732,544000.0,3.0,1.5,1790,1.5,1790,0,1910
1733,802000.0,2.0,2.5,2210,1.0,2210,0,2003
1734,568500.0,3.0,2.75,2180,1.0,1310,870,1981
1735,391000.0,3.0,2.25,1410,2.0,1290,120,2004
1736,298000.0,3.0,2.5,1950,2.0,1950,0,2010
1737,400000.0,3.0,2.5,1495,3.0,1405,90,2006
1738,425000.0,3.0,2.25,1660,1.0,1110,550,1979
1739,328500.0,3.0,2.5,1950,2.0,1950,0,1990
1740,650000.0,5.0,2.75,2550,1.5,2550,0,1902
1741,850000.0,3.0,1.75,1370,1.0,770,600,1911
1742,930000.0,4.0,2.5,2200,2.0,1430,770,1908
1743,530000.0,3.0,1.75,1250,1.5,1250,0,1942
1744,495000.0,4.0,2.25,2220,1.0,1110,1110,1961
1745,500000.0,3.0,1.75,1620,1.0,830,790,1945
1746,325000.0,3.0,1.75,2250,1.0,2250,0,1980
1747,365000.0,3.0,2.5,1720,2.0,1720,0,1990
1748,471000.0,4.0,2.5,3030,2.0,2020,1010,1998
1749,223000.0,3.0,1.0,1030,1.0,1030,0,1961
1750,503000.0,3.0,2.5,2190,2.0,2190,0,1999
1751,230000.0,3.0,2.0,1440,1.0,720,720,1942
1752,550000.0,4.0,2.5,2170,1.0,1460,710,1980
1753,1100000.0,4.0,3.75,2930,1.5,2130,800,1925
1754,193000.0,3.0,1.5,1180,1.0,1180,0,1960
1755,590000.0,4.0,4.25,2360,2.0,2360,0,1939
1756,712500.0,3.0,1.5,1660,1.0,1660,0,1956
1757,689800.0,3.0,2.75,2390,1.0,1390,1000,1942
1758,430000.0,3.0,2.0,1360,1.5,910,450,1924
1759,785200.0,3.0,2.25,1840,1.5,1540,300,1910
1760,474900.0,3.0,2.25,1800,1.0,1800,0,1976
1762,435000.0,3.0,1.75,2220,1.0,1110,1110,1988
1763,941500.0,5.0,3.5,3490,2.0,2460,1030,1980
1764,312000.0,4.0,2.5,1830,2.0,1830,0,2003
1765,835000.0,4.0,2.75,1550,1.5,1550,0,1930
1766,713250.0,3.0,2.0,2050,1.0,2050,0,1951
1767,440000.0,2.0,1.0,1230,1.0,1130,100,1906
1768,580135.0,4.0,2.5,3150,2.0,3150,0,2014
1769,575000.0,3.0,2.25,3800,1.0,3330,470,1976
1770,613000.0,3.0,2.5,1350,2.0,1350,0,1991
1771,235000.0,3.0,2.0,1530,1.0,1530,0,1970
1772,660000.0,3.0,2.5,2290,3.0,2290,0,1953
1773,280000.0,2.0,1.5,1480,1.0,1480,0,1940
1774,268000.0,3.0,1.75,1970,1.0,1970,0,1966
1775,235000.0,2.0,1.0,720,1.0,720,0,1947
1776,390000.0,3.0,2.0,1080,1.0,1080,0,1947
1777,654950.0,4.0,2.5,2790,2.0,2790,0,1987
1778,449500.0,5.0,2.75,2040,1.0,1200,840,1969
1779,150000.0,3.0,1.0,1320,1.0,1320,0,1959
1780,440000.0,3.0,2.25,1680,2.0,1680,0,1989
1781,710000.0,3.0,2.0,2140,1.0,1070,1070,1928
1782,420000.0,3.0,1.75,1660,1.0,1380,280,1981
1783,312000.0,3.0,2.25,1540,1.0,770,770,1954
1784,320000.0,3.0,2.0,1880,1.0,940,940,1952
1785,235000.0,3.0,1.0,1250,1.0,1250,0,1959
1786,437000.0,5.0,2.0,2120,1.5,2120,0,1913
1787,545000.0,3.0,1.75,1810,1.5,1810,0,1903
1788,640000.0,3.0,2.5,2370,2.0,2370,0,1993
1789,432000.0,3.0,2.5,1970,2.0,1970,0,2003
1790,548000.0,3.0,2.5,2110,2.0,2110,0,2001
1791,830000.0,3.0,3.0,2080,1.5,2080,0,2004
1793,409950.0,2.0,1.75,1370,1.0,1370,0,1944
1794,695000.0,4.0,2.5,2961,2.0,2961,0,1998
1795,562100.0,3.0,2.25,2090,2.0,2090,0,1983
1796,475000.0,3.0,2.5,2600,2.0,2600,0,1989
1797,425000.0,3.0,2.25,1870,1.0,1440,430,1978
1798,600000.0,4.0,2.5,2620,2.0,2620,0,1987
1799,770000.0,3.0,2.5,2430,2.0,2430,0,1987
1800,239000.0,3.0,1.75,1340,1.0,1340,0,1968
1801,295000.0,2.0,1.0,1170,1.0,1170,0,1963
1802,560000.0,3.0,1.75,2000,1.0,1400,600,1963
1803,613000.0,5.0,2.5,2070,1.0,1340,730,1967
1805,847000.0,5.0,1.0,2550,2.5,2550,0,1905
1806,206000.0,3.0,1.0,1060,1.0,1060,0,1962
1807,253000.0,2.0,1.75,1220,1.0,860,360,1921
1808,430000.0,4.0,2.25,1790,1.0,1110,680,1973
1809,605000.0,3.0,2.0,2060,1.0,1120,940,1947
1810,425000.0,2.0,2.5,1140,3.0,1140,0,2007
1811,720000.0,4.0,2.5,2870,2.0,2870,0,1986
1813,1298000.0,4.0,3.5,2790,1.5,2790,0,1985
1814,210000.0,3.0,1.0,1110,1.0,1110,0,1962
1815,234000.0,2.0,1.0,940,1.0,940,0,1952
1816,285000.0,3.0,1.75,2880,1.0,1580,1300,1958
1817,400000.0,3.0,1.5,1200,1.0,1200,0,1962
1818,718000.0,3.0,1.0,1030,1.0,1030,0,1952
1819,174500.0,2.0,2.5,1240,2.0,1240,0,1986
1820,222400.0,3.0,2.0,1200,1.0,1200,0,1995
1821,402500.0,3.0,3.25,2780,2.0,2780,0,2009
1822,250000.0,3.0,2.25,1765,2.0,1765,0,1996
1823,600000.0,4.0,2.5,1960,1.0,1290,670,1958
1824,930000.0,2.0,2.5,2680,1.0,2680,0,2006
1825,272500.0,3.0,2.0,1410,1.0,1410,0,1983
1826,363990.0,4.0,2.5,2240,2.0,2240,0,2014
1827,575000.0,4.0,2.75,3120,2.0,3120,0,2010
1828,400000.0,3.0,2.25,1450,2.0,1450,0,2009
1829,427874.0,3.0,3.0,2340,2.0,2340,0,2013
1830,309000.0,5.0,2.75,2481,2.0,2481,0,2014
1831,320000.0,3.0,3.25,1530,2.0,1140,390,2013
1832,390000.0,3.0,2.25,1250,1.0,1250,0,1942
1833,299000.0,1.0,0.75,560,1.0,560,0,1967
1834,375000.0,4.0,1.75,2200,1.0,1100,1100,1955
1835,240500.0,3.0,1.75,1460,1.0,990,470,1997
1836,320000.0,3.0,1.5,1650,1.0,1130,520,1978
1837,1270000.0,5.0,2.5,3200,1.0,2160,1040,1952
1838,658588.0,3.0,2.25,2560,2.0,2560,0,1986
1839,270000.0,3.0,2.25,2080,1.5,1550,530,2003
1840,327500.0,3.0,1.0,1070,1.0,1070,0,1989
1841,340000.0,3.0,1.75,2190,2.0,2190,0,1978
1842,200000.0,3.0,1.5,2060,1.5,2060,0,1903
1843,1025000.0,3.0,1.75,2640,1.0,1320,1320,1960
1844,275000.0,3.0,2.5,1720,1.0,1000,720,1983
1845,1126000.0,5.0,3.5,3880,2.0,2540,1340,1979
1846,280000.0,2.0,1.0,960,1.0,960,0,1942
1847,485000.0,3.0,2.5,2340,1.0,2340,0,1985
1849,865000.0,3.0,1.75,2090,2.0,1610,480,1947
1850,532000.0,3.0,2.5,1820,2.0,1820,0,1993
1851,364950.0,4.0,2.5,2310,2.0,2310,0,1978
1852,212500.0,3.0,1.0,920,1.0,920,0,1977
1853,135000.0,1.0,1.0,790,1.0,790,0,1942
1854,437000.0,2.0,1.75,1500,1.0,910,590,1942
1855,390000.0,3.0,1.0,1240,1.0,1240,0,1952
1856,760000.0,4.0,2.5,2730,2.0,2730,0,1986
1857,119500.0,3.0,1.0,1170,1.0,1170,0,1980
1859,837500.0,4.0,2.5,2700,2.0,2700,0,1994
1860,327500.0,4.0,1.75,1650,1.0,1650,0,1968
1861,175000.0,2.0,1.0,670,1.0,670,0,1919
1862,289950.0,3.0,2.0,1670,1.0,1670,0,1992
1863,400000.0,3.0,1.75,1530,1.0,1530,0,1986
1864,219950.0,3.0,2.25,1500,1.0,1150,350,1984
1865,161700.0,4.0,1.75,1720,1.0,1220,500,1974
1866,500000.0,5.0,3.0,2920,2.0,2920,0,2003
1867,465000.0,3.0,1.0,910,1.0,910,0,1948
1868,540000.0,3.0,1.0,1050,1.0,1050,0,1925
1869,525000.0,3.0,2.0,1540,1.0,1540,0,2004
1870,324950.0,3.0,1.0,1210,1.0,1210,0,1949
1871,565000.0,5.0,2.5,2650,1.0,1400,1250,1961
1872,760500.0,3.0,2.0,1990,1.0,1130,860,1912
1873,1100000.0,5.0,2.75,2660,1.0,1470,1190,1969
1875,453500.0,5.0,2.5,2300,1.0,1170,1130,1967
1877,275000.0,2.0,1.0,770,1.0,770,0,1948
1878,875000.0,4.0,2.75,3790,2.0,3790,0,1999
1879,335000.0,4.0,2.75,2540,1.0,1600,940,1979
1880,646000.0,4.0,2.25,2500,1.0,1600,900,1978
1881,392500.0,4.0,2.5,2150,2.0,2150,0,2005
1882,785000.0,3.0,1.75,1670,1.0,1670,0,1961
1883,470000.0,3.0,2.0,1800,1.0,1800,0,1956
1884,560000.0,3.0,2.5,2070,2.0,2070,0,1996
1885,519000.0,2.0,1.0,830,1.0,830,0,1920
1886,746000.0,3.0,2.25,2370,1.0,1650,720,1973
1887,317000.0,3.0,1.0,1010,1.0,1010,0,1959
1888,371000.0,3.0,1.5,1420,1.0,1420,0,1959
1889,250000.0,4.0,2.0,2120,1.5,2120,0,1960
1890,532000.0,4.0,1.75,2020,1.0,1430,590,1979
1891,499950.0,3.0,2.5,1520,2.0,1040,480,2007
1892,375000.0,2.0,1.0,820,1.0,820,0,1922
1893,640000.0,3.0,2.5,1690,2.5,1690,0,2007
1894,400000.0,3.0,2.0,2260,1.0,1130,1130,1986
1895,572000.0,3.0,2.25,1830,1.0,1290,540,1986
1896,310000.0,3.0,2.0,1350,1.0,1110,240,1995
1897,989000.0,5.0,3.5,3280,2.0,2440,840,2003
1898,685000.0,4.0,2.5,2770,2.0,2770,0,1989
1899,907500.0,4.0,2.5,2770,2.0,2770,0,1987
1900,427500.0,4.0,2.5,2460,2.0,2460,0,2003
1902,365000.0,2.0,1.0,1250,1.0,1250,0,1947
1903,250500.0,3.0,2.0,1710,2.0,1710,0,1988
1904,411715.0,3.0,1.75,1840,1.0,1040,800,1952
1905,415000.0,4.0,2.5,2000,2.0,2000,0,1999
1906,129000.0,1.0,1.0,650,1.0,650,0,1967
1907,489000.0,3.0,1.5,1020,1.0,920,100,1930
1908,170000.0,2.0,1.0,1500,1.0,1500,0,1950
1909,418500.0,3.0,2.5,2060,2.0,2060,0,2007
1910,261000.0,3.0,1.5,1810,1.0,950,860,1983
1912,355000.0,2.0,1.75,1650,1.0,950,700,1947
1913,742000.0,3.0,3.25,1540,3.0,1540,0,2011
1914,399950.0,3.0,1.5,2080,1.0,1190,890,1959
1915,791000.0,3.0,2.25,2430,2.0,1810,620,1989
1916,190000.0,5.0,2.0,1750,1.0,1750,0,1943
1917,229500.0,3.0,1.75,1770,1.0,1770,0,1968
1918,539000.0,3.0,2.5,1710,2.0,1570,140,2005
1919,549000.0,4.0,2.25,2740,2.0,2740,0,1991
1920,545000.0,5.0,2.5,2730,1.0,1660,1070,1958
1921,285000.0,3.0,2.5,2437,2.0,2437,0,2011
1922,648000.0,4.0,2.5,3290,2.0,3290,0,2008
1923,610000.0,4.0,3.5,2910,2.0,2910,0,2012
1924,767450.0,3.0,2.0,1630,1.0,1630,0,2006
1925,765000.0,4.0,3.0,4410,2.0,3400,1010,2006
1926,586500.0,3.0,2.5,1780,3.0,1600,180,2006
1927,520000.0,3.0,3.25,1540,2.0,1540,0,2011
1928,455000.0,3.0,1.75,1420,3.0,1420,0,2006
1929,653000.0,3.0,2.5,2680,1.0,1610,1070,1979
1930,279950.0,3.0,2.0,1750,1.0,1350,400,1961
1931,449950.0,3.0,2.5,2170,2.0,2170,0,2003
1932,565000.0,3.0,2.75,2390,1.0,1360,1030,1977
1933,620000.0,4.0,2.25,2400,1.5,1460,940,1929
1934,269000.0,3.0,1.0,1690,1.0,1020,670,1967
1935,875000.0,3.0,3.5,3250,2.0,2500,750,2001
1937,425000.0,4.0,2.75,2440,2.0,2440,0,1957
1938,647500.0,3.0,1.75,1290,1.0,1290,0,1916
1939,450000.0,4.0,1.0,2000,1.5,1250,750,1916
1940,440000.0,3.0,1.0,1050,1.0,1050,0,1900
1941,445000.0,4.0,2.5,2340,2.0,2340,0,2008
1942,530000.0,4.0,2.25,2210,2.0,2210,0,1968
1943,875000.0,5.0,2.5,2920,2.0,2320,600,1906
1944,685000.0,3.0,2.75,3150,2.0,3000,150,1990
1945,798000.0,3.0,3.5,3590,2.0,3590,0,1999
1946,297500.0,4.0,2.5,1910,2.0,1910,0,2005
1947,749950.0,4.0,2.75,3110,2.0,3110,0,1983
1948,495000.0,5.0,3.0,2440,1.0,1450,990,2006
1949,540000.0,4.0,2.25,1330,1.5,1330,0,1962
1950,395000.0,3.0,1.75,1460,1.0,1460,0,1961
1953,214100.0,2.0,2.5,1150,2.0,1150,0,2004
1954,210000.0,4.0,1.5,1920,1.0,1370,550,1959
1955,499500.0,3.0,2.5,2520,1.5,2520,0,1988
1956,546000.0,2.0,1.0,970,1.0,970,0,1924
1957,292000.0,5.0,2.5,2490,1.0,1490,1000,1989
1958,289000.0,3.0,2.0,1680,1.0,1680,0,1993
1959,240000.0,3.0,1.0,1150,1.0,1150,0,1957
1960,395000.0,4.0,3.0,1980,1.0,1160,820,1983
1961,795000.0,4.0,2.25,2070,1.0,1700,370,1967
1963,725000.0,4.0,2.75,2420,1.0,1530,890,1977
1964,335000.0,4.0,2.5,2610,2.0,2610,0,2009
1965,492000.0,4.0,3.75,2810,2.0,2070,740,1994
1966,250000.0,3.0,2.5,1510,1.0,1030,480,1976
1967,700000.0,3.0,1.75,1910,1.0,1080,830,1959
1968,545000.0,3.0,1.75,1700,1.5,1700,0,1931
1969,555000.0,4.0,2.75,2020,1.0,1420,600,1976
1970,640000.0,3.0,1.75,2340,1.0,1170,1170,1917
1971,390000.0,3.0,2.0,1463,3.0,1463,0,2003
1972,466500.0,3.0,1.0,1430,1.0,950,480,1945
1973,372500.0,3.0,1.5,1180,1.0,800,380,1981
1975,255000.0,3.0,2.5,1610,2.0,1610,0,1994
1976,466800.0,3.0,2.5,1480,2.0,1480,0,1996
1977,749000.0,3.0,2.5,2670,2.0,2670,0,1987
1978,610000.0,4.0,1.75,1830,2.0,1230,600,1990
1979,356000.0,2.0,1.0,920,1.0,920,0,1914
1980,165000.0,3.0,1.0,1150,1.0,1150,0,1908
1981,229000.0,2.0,1.0,1190,1.0,830,360,1941
1982,530000.0,4.0,3.25,4160,2.0,2760,1400,1973
1983,499950.0,3.0,2.5,2370,2.0,2370,0,2001
1984,619000.0,4.0,1.75,1660,1.5,1660,0,1926
1985,547000.0,3.0,2.5,1480,1.0,1480,0,1968
1986,359800.0,4.0,2.5,2390,2.0,2390,0,1999
1987,499000.0,3.0,3.5,1690,2.0,1360,330,2008
1988,189000.0,3.0,1.0,1010,1.0,1010,0,1958
1989,799000.0,4.0,3.5,3500,2.0,2500,1000,1994
1990,257000.0,4.0,2.75,2330,1.0,1800,530,1990
1991,270000.0,3.0,1.5,1890,1.0,1090,800,1957
1992,453500.0,4.0,1.75,2000,1.0,1300,700,1959
1993,237000.0,3.0,1.0,1130,1.0,1130,0,1954
1994,456000.0,4.0,1.75,1670,1.0,1670,0,1947
1995,355500.0,3.0,2.5,2600,2.0,2600,0,2004
1996,299950.0,4.0,1.75,1560,1.0,1560,0,1965
1997,335000.0,3.0,2.0,1170,1.0,1170,0,1919
1998,268500.0,4.0,2.5,2100,2.0,2100,0,2006
1999,385000.0,3.0,2.25,1710,1.0,1210,500,1978
2000,376000.0,4.0,2.75,2420,2.0,2420,0,2005
2001,605004.0,4.0,2.0,1370,2.0,1370,0,1951
2002,886000.0,4.0,2.0,2660,1.5,1480,1180,1923
2003,560000.0,4.0,2.5,2260,2.0,2260,0,2003
2004,343000.0,4.0,2.5,2070,2.0,2070,0,2004
2006,270000.0,3.0,1.0,1500,1.0,1500,0,1968
2007,411605.0,4.0,2.5,2658,2.0,2658,0,2014
2008,550000.0,4.0,2.5,2700,2.0,2700,0,2007
2009,465000.0,3.0,2.25,1530,2.0,1050,480,2014
2010,584000.0,3.0,2.5,1480,2.0,1280,200,2007
2011,275000.0,3.0,3.0,1390,2.0,1140,250,2006
2012,324500.0,3.0,2.5,1660,2.0,1660,0,2009
2013,700000.0,3.0,2.5,2050,2.0,2050,0,2011
2014,385200.0,4.0,1.0,1550,1.5,1550,0,1954
2015,270000.0,4.0,2.25,1900,1.0,1900,0,1975
2016,735000.0,4.0,2.5,2820,2.0,2050,770,2013
2017,389250.0,2.0,1.5,1490,1.0,930,560,1956
2018,315000.0,3.0,1.5,1750,1.0,1150,600,1954
2019,545000.0,4.0,2.5,2040,2.0,2040,0,1990
2020,550000.0,3.0,1.5,1900,1.5,1640,260,1926
2021,415000.0,3.0,1.75,1910,1.0,1340,570,1977
2022,387500.0,3.0,1.0,1560,1.0,1560,0,1953
2023,432000.0,3.0,1.75,1470,1.0,1070,400,1939
2024,402000.0,3.0,2.5,2700,1.0,1350,1350,1959
2025,1035000.0,4.0,3.25,3450,2.0,2430,1020,1960
2026,294700.0,3.0,2.0,1970,1.0,1300,670,1967
2027,744000.0,3.0,2.5,2670,2.0,2670,0,1986
2028,715000.0,3.0,2.5,2550,2.0,2550,0,1990
2029,500000.0,4.0,1.0,1720,1.5,1720,0,1904
2030,1300000.0,4.0,4.0,4270,2.0,3180,1090,2004
2031,1150000.0,3.0,1.5,2170,1.0,1130,1040,1979
2032,650000.0,4.0,2.5,2840,2.0,2840,0,1990
2033,435000.0,4.0,2.75,3270,2.0,2720,550,1983
2034,510000.0,3.0,1.75,1480,1.0,1480,0,1974
2035,525000.0,5.0,2.75,2440,1.0,1240,1200,1972
2036,920000.0,4.0,2.75,2880,1.5,1710,1170,1928
2037,200000.0,2.0,1.0,1730,1.0,1380,350,1962
2038,435000.0,2.0,1.0,1260,1.5,1260,0,1926
2039,809950.0,4.0,2.0,2230,1.5,2230,0,1959
2040,1370000.0,2.0,2.25,2460,1.5,1930,530,1936
2041,455000.0,4.0,1.75,2050,1.0,1250,800,1959
2042,471000.0,3.0,2.5,2030,2.0,1720,310,2001
2043,253500.0,2.0,1.0,810,1.0,810,0,1948
2044,185000.0,3.0,1.0,1840,1.0,920,920,1953
2045,535500.0,3.0,1.5,1730,2.0,1730,0,1983
2046,835000.0,2.0,2.0,2280,1.0,2280,0,2002
2047,589500.0,4.0,2.5,2630,2.0,2630,0,2008
2048,680000.0,3.0,2.25,2270,1.0,1820,450,1975
2049,360000.0,3.0,1.75,1020,1.5,1020,0,1953
2050,595000.0,4.0,2.5,1990,2.0,1680,310,2005
2051,300000.0,4.0,2.5,2680,2.0,2680,0,1999
2052,660000.0,3.0,1.75,1980,1.5,1140,840,1926
2053,570000.0,3.0,2.5,2400,2.0,2400,0,1993
2054,285000.0,2.0,1.0,780,1.0,780,0,1943
2055,435000.0,3.0,2.0,980,1.0,980,0,1940
2056,160000.0,3.0,1.0,1210,1.0,1210,0,1918
2058,450000.0,3.0,2.5,1480,2.0,1480,0,2005
2059,510000.0,4.0,1.5,1320,1.0,1320,0,1954
2061,1280000.0,4.0,3.5,3010,2.0,2370,640,1999
2062,539000.0,3.0,2.0,2260,1.0,1780,480,1985
2063,407193.0,4.0,2.0,1880,2.0,1880,0,1978
2064,320000.0,3.0,1.75,1370,1.0,1370,0,1983
2065,739000.0,4.0,3.0,2720,2.0,1800,920,1919
2066,452000.0,2.0,1.75,1740,1.0,990,750,1946
2067,600000.0,4.0,2.5,2560,2.0,2560,0,2001
